[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.8602615594863892, 0.8479036688804626, 0.839663028717041, 0.832358181476593, 0.8260343074798584, 0.8207316994667053, 0.8164847493171692, 0.8133217692375183, 0.8118261694908142, 0.8105138540267944, 0.810263454914093, 0.8105137944221497, 0.811826229095459, 0.8133217692375183, 0.8164847493171692, 0.8207316398620605, 0.8260343670845032, 0.832358181476593, 0.8396629691123962, 0.8479036688804626, 0.8602615594863892, 0.8704888820648193, 0.8891947865486145, 0.9054993391036987, 0.9318617582321167, 0.9649492502212524, 1.0001609325408936, 1.0265157222747803, 1.0644581317901611, 1.106839895248413, 1.1699453592300415, 1.2175240516662598, 1.292620062828064, 1.3694322109222412, 1.4317606687545776, 1.5541268587112427, 1.633135437965393, 1.7505204677581787, 1.8625372648239136, 2.0282230377197266, 2.2059998512268066, 2.372812271118164, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.35237455368042, 2.240675926208496, 2.1643948554992676, 2.0742926597595215, 1.9992257356643677, 1.9057917594909668, 1.8245298862457275, 1.768066167831421, 1.6878094673156738, 1.621111512184143, 1.5818389654159546, 1.5305290222167969, 1.4970883131027222, 1.4713906049728394, 1.4437980651855469, 1.3972949981689453, 1.3560577630996704, 1.322158932685852, 1.2821074724197388, 1.250937819480896, 1.2268383502960205, 1.1992220878601074, 1.1694977283477783, 1.1404049396514893, 1.1217164993286133, 1.1050397157669067, 1.0932962894439697, 1.0820341110229492, 1.0694983005523682, 1.0632054805755615, 1.0563197135925293, 1.051214337348938, 1.0485851764678955, 1.0467079877853394, 1.0464727878570557, 1.0467078685760498]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.828866720199585, 0.8180264830589294, 0.8110038638114929, 0.8049806952476501, 0.801539957523346, 0.79726642370224, 0.7940832376480103, 0.7920122146606445, 0.7912570238113403, 0.7910048961639404, 0.7912570238113403, 0.7920122146606445, 0.7940832376480103, 0.79726642370224, 0.8015398979187012, 0.8049806952476501, 0.8110039234161377, 0.8180264830589294, 0.8288666605949402, 0.8380404114723206, 0.8515615463256836, 0.862596333026886, 0.8825172781944275, 0.9041115045547485, 0.9366311430931091, 0.9696686863899231, 0.9993909001350403, 1.025748372077942, 1.063693881034851, 1.1140192747116089, 1.1625772714614868, 1.2395985126495361, 1.2876724004745483, 1.3481929302215576, 1.426261067390442, 1.4894719123840332, 1.6168937683105469, 1.7254540920257568, 1.8459722995758057, 2.015589952468872, 2.1710197925567627, 2.337439775466919, 2.582550048828125, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.5885589122772217, 2.460928440093994, 2.371023654937744, 2.283296823501587, 2.20466685295105, 2.0898830890655518, 1.98257577419281, 1.9234338998794556, 1.8231184482574463, 1.739626407623291, 1.6890658140182495, 1.63082754611969, 1.5685213804244995, 1.5301743745803833, 1.5025516748428345, 1.4768660068511963, 1.4321023225784302, 1.39698326587677, 1.3586630821228027, 1.3173922300338745, 1.2873107194900513, 1.2517832517623901, 1.2276859283447266, 1.2004764080047607, 1.1770952939987183, 1.1540056467056274, 1.129223346710205, 1.1105057001113892, 1.0937998294830322, 1.0820341110229492, 1.067978024482727, 1.0581268072128296, 1.0499309301376343, 1.0449185371398926, 1.0398012399673462, 1.037165641784668, 1.0352838039398193, 1.035048007965088]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.828866720199585, 0.8180264830589294, 0.8110038638114929, 0.8049806952476501, 0.801539957523346, 0.79726642370224, 0.7940832376480103, 0.7920122146606445, 0.7912570238113403, 0.7910048961639404, 0.7912570238113403, 0.7920122146606445, 0.7940832376480103, 0.79726642370224, 0.8015398979187012, 0.8049806952476501, 0.8110039234161377, 0.8180264830589294, 0.8288666605949402, 0.8380404114723206, 0.8515615463256836, 0.862596333026886, 0.8825172781944275, 0.9041115045547485, 0.9366311430931091, 0.971748411655426, 1.0029613971710205, 1.0357698202133179, 1.073466181755066, 1.1124229431152344, 1.1607342958450317, 1.2092417478561401, 1.2833595275878906, 1.3446346521377563, 1.4301060438156128, 1.5168309211730957, 1.645662546157837, 1.7668557167053223, 1.8925749063491821, 2.0555925369262695, 2.143240451812744, 2.3993980884552, 2.5322744846343994, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.4691333770751953, 2.372004270553589, 2.2842817306518555, 2.205655813217163, 2.111701726913452, 1.989280104637146, 1.8972136974334717, 1.8394135236740112, 1.7519571781158447, 1.680276870727539, 1.6335666179656982, 1.5712677240371704, 1.5329276323318481, 1.5067826509475708, 1.4867572784423828, 1.4402614831924438, 1.3910057544708252, 1.3567159175872803, 1.3191132545471191, 1.2795487642288208, 1.2551108598709106, 1.2327651977539062, 1.1975756883621216, 1.1681185960769653, 1.1491159200668335, 1.1300379037857056, 1.1113225221633911, 1.0946186780929565, 1.0828547477722168, 1.068795084953308, 1.0589455366134644, 1.050750970840454, 1.0457394123077393, 1.0406228303909302, 1.0379878282546997, 1.0361062288284302, 1.0358705520629883]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.828866720199585, 0.8180264830589294, 0.8110038638114929, 0.8049806952476501, 0.801539957523346, 0.79726642370224, 0.7940832376480103, 0.7920122146606445, 0.7912570238113403, 0.7910048961639404, 0.7912570238113403, 0.7920122146606445, 0.7940832376480103, 0.79726642370224, 0.8015398979187012, 0.8049806952476501, 0.8110039234161377, 0.8180264830589294, 0.8288666605949402, 0.8380404114723206, 0.8515615463256836, 0.862596333026886, 0.8825172781944275, 0.9041115045547485, 0.9366311430931091, 0.9696686863899231, 0.9954482316970825, 1.0265157222747803, 1.0644581317901611, 1.1060419082641602, 1.1699453592300415, 1.2175240516662598, 1.292620062828064, 1.3711875677108765, 1.4655660390853882, 1.5471229553222656, 1.6303261518478394, 1.7524276971817017, 1.8625372648239136, 2.036060094833374, 2.1917834281921387, 2.373795509338379, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.4701106548309326, 2.3729848861694336, 2.285266160964966, 2.2066450119018555, 2.0742926597595215, 1.9992257356643677, 1.9057917594909668, 1.8254777193069458, 1.7643253803253174, 1.6878094673156738, 1.6266584396362305, 1.5814659595489502, 1.5250728130340576, 1.4916192293167114, 1.4659096002578735, 1.4429137706756592, 1.3981711864471436, 1.3560577630996704, 1.3216966390609741, 1.2829607725143433, 1.2492475509643555, 1.2213717699050903, 1.1992220878601074, 1.1737854480743408, 1.1507718563079834, 1.129223346710205, 1.1105057001113892, 1.0937998294830322, 1.0820341110229492, 1.0694983005523682, 1.0632054805755615, 1.0563197135925293, 1.051214337348938, 1.0485851764678955, 1.0467079877853394, 1.0464727878570557, 1.0467078685760498]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.828866720199585, 0.8180264830589294, 0.8110038638114929, 0.8049806952476501, 0.801539957523346, 0.79726642370224, 0.7940832376480103, 0.7920122146606445, 0.7912570238113403, 0.7910048961639404, 0.7912570238113403, 0.7920122146606445, 0.7940832376480103, 0.79726642370224, 0.8015398979187012, 0.8049806952476501, 0.8110039234161377, 0.8180264830589294, 0.8288666605949402, 0.8380404114723206, 0.8515615463256836, 0.862596333026886, 0.8825172781944275, 0.9041115045547485, 0.9318617582321167, 0.9649492502212524, 1.0001609325408936, 1.0265157222747803, 1.0644581317901611, 1.1140192747116089, 1.168313980102539, 1.216677188873291, 1.2885353565216064, 1.3556475639343262, 1.4519599676132202, 1.5452911853790283, 1.6265811920166016, 1.738036870956421, 1.8536429405212402, 2.0223920345306396, 2.167552947998047, 2.3531429767608643, 2.599872350692749, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.4722068309783936, 2.2676806449890137, 2.1693272590637207, 2.0908451080322266, 1.9691376686096191, 1.9147984981536865, 1.8231184482574463, 1.7568395137786865, 1.6970980167388916, 1.63082754611969, 1.5685213804244995, 1.5301743745803833, 1.5040236711502075, 1.4796141386032104, 1.4425991773605347, 1.401677131652832, 1.3577945232391357, 1.3165316581726074, 1.2855216264724731, 1.2517832517623901, 1.2276859283447266, 1.1992220878601074, 1.1737854480743408, 1.1507718563079834, 1.1300379037857056, 1.1113225221633911, 1.0946186780929565, 1.078576683998108, 1.0671610832214355, 1.0573084354400635, 1.049111247062683, 1.0440980195999146, 1.0389797687530518, 1.0363436937332153, 1.034461498260498, 1.0342258214950562]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.828866720199585, 0.8180264830589294, 0.8110038638114929, 0.8049806952476501, 0.801539957523346, 0.79726642370224, 0.7940832376480103, 0.7920122146606445, 0.7912570238113403, 0.7910048961639404, 0.7912570238113403, 0.7920122146606445, 0.7940832376480103, 0.79726642370224, 0.8015398979187012, 0.8049806952476501, 0.8110039234161377, 0.8180264830589294, 0.8288666605949402, 0.8380404114723206, 0.8515615463256836, 0.862596333026886, 0.8825172781944275, 0.9041115045547485, 0.9318617582321167, 0.9649492502212524, 1.002205729484558, 1.0350168943405151, 1.0758243799209595, 1.1254444122314453, 1.168313980102539, 1.2149839401245117, 1.2849177122116089, 1.3473031520843506, 1.437972903251648, 1.5434597730636597, 1.61782968044281, 1.7254540920257568, 1.8526841402053833, 2.01656174659729, 2.172970771789551, 2.338423013687134, 2.5979013442993164, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.345510482788086, 2.234783411026001, 2.1594624519348145, 2.0948519706726074, 1.983533263206482, 1.9243934154510498, 1.824059009552002, 1.7482191324234009, 1.6928118467330933, 1.6317405700683594, 1.5694369077682495, 1.5310921669006348, 1.5034658908843994, 1.477782130241394, 1.4321023225784302, 1.39698326587677, 1.3579325675964355, 1.3165316581726074, 1.2812542915344238, 1.2476407289505005, 1.2129119634628296, 1.1895657777786255, 1.1722065210342407, 1.1499437093734741, 1.1300379037857056, 1.1113225221633911, 1.0946186780929565, 1.078576683998108, 1.0671610832214355, 1.0573084354400635, 1.049111247062683, 1.0440980195999146, 1.0389797687530518, 1.0363436937332153, 1.034461498260498, 1.0342258214950562]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.8252942562103271, 0.8173152804374695, 0.8102912306785583, 0.8042666912078857, 0.8008251190185547, 0.7965505719184875, 0.793366551399231, 0.7912951111793518, 0.7905396223068237, 0.7902875542640686, 0.7905396819114685, 0.7912951111793518, 0.7933666110038757, 0.7965506315231323, 0.8008251190185547, 0.8042666912078857, 0.8102912306785583, 0.8173152804374695, 0.8252942562103271, 0.8373332023620605, 0.8473438620567322, 0.861893355846405, 0.8818172812461853, 0.9034141302108765, 0.9311513304710388, 0.9548602104187012, 0.9930979609489441, 1.0357698202133179, 1.0758243799209595, 1.1254444122314453, 1.168313980102539, 1.2149839401245117, 1.2849177122116089, 1.3481929302215576, 1.4388595819473267, 1.5434597730636597, 1.61782968044281, 1.7254540920257568, 1.8498071432113647, 2.015589952468872, 2.1710197925567627, 2.338423013687134, 2.5916998386383057, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.3513941764831543, 2.240675926208496, 2.1653811931610107, 2.0908451080322266, 1.983533263206482, 1.9243934154510498, 1.824059009552002, 1.7482191324234009, 1.6928118467330933, 1.6299147605895996, 1.567605972290039, 1.529256820678711, 1.5031042098999023, 1.477782130241394, 1.4376107454299927, 1.3978689908981323, 1.3579325675964355, 1.3165316581726074, 1.2873107194900513, 1.2517832517623901, 1.2276859283447266, 1.1975756883621216, 1.1681185960769653, 1.1491159200668335, 1.1300379037857056, 1.1113225221633911, 1.0946186780929565, 1.0824775695800781, 1.067978024482727, 1.0581268072128296, 1.0499309301376343, 1.0449185371398926, 1.0398012399673462, 1.037165641784668, 1.0352838039398193, 1.035048007965088]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.8252942562103271, 0.8173152804374695, 0.8102912306785583, 0.8042666912078857, 0.8008251190185547, 0.7965505719184875, 0.793366551399231, 0.7912951111793518, 0.7905396223068237, 0.7902875542640686, 0.7905396819114685, 0.7912951111793518, 0.7933666110038757, 0.7965506315231323, 0.8008251190185547, 0.8042666912078857, 0.8102912306785583, 0.8173152804374695, 0.8252942562103271, 0.8373332023620605, 0.8473438620567322, 0.861893355846405, 0.8818172812461853, 0.9034141302108765, 0.9311513304710388, 0.9696686863899231, 1.0029613971710205, 1.0357698202133179, 1.0758243799209595, 1.1140192747116089, 1.16176176071167, 1.2394033670425415, 1.2868094444274902, 1.3481929302215576, 1.426261067390442, 1.4894719123840332, 1.61782968044281, 1.7254540920257568, 1.8390212059020996, 2.0087578296661377, 2.170044422149658, 2.336456537246704, 2.571439027786255, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.4831576347351074, 2.279358148574829, 2.1778976917266846, 2.0918076038360596, 1.98257577419281, 1.9234338998794556, 1.8300068378448486, 1.7454161643981934, 1.6900020837783813, 1.6299147605895996, 1.567605972290039, 1.529256820678711, 1.5031042098999023, 1.4796141386032104, 1.4376107454299927, 1.3978689908981323, 1.3595317602157593, 1.3145828247070312, 1.2786961793899536, 1.2526289224624634, 1.2285338640213013, 1.1983988285064697, 1.1729599237442017, 1.1499437093734741, 1.1300379037857056, 1.1113225221633911, 1.0946186780929565, 1.0824775695800781, 1.067978024482727, 1.0581268072128296, 1.0499309301376343, 1.0449185371398926, 1.0398012399673462, 1.037165641784668, 1.0352838039398193, 1.035048007965088]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.828866720199585, 0.8180264830589294, 0.8110038638114929, 0.8049806952476501, 0.801539957523346, 0.79726642370224, 0.7940832376480103, 0.7920122146606445, 0.7912570238113403, 0.7910048961639404, 0.7912570238113403, 0.7920122146606445, 0.7940832376480103, 0.79726642370224, 0.8015398979187012, 0.8049806952476501, 0.8110039234161377, 0.8180264830589294, 0.8288666605949402, 0.8380404114723206, 0.8515615463256836, 0.862596333026886, 0.8825172781944275, 0.9041115045547485, 0.9366311430931091, 0.9689409732818604, 1.0029613971710205, 1.0357698202133179, 1.0758243799209595, 1.1132209300994873, 1.1625772714614868, 1.2141375541687012, 1.284074306488037, 1.3464136123657227, 1.4370863437652588, 1.534641146659851, 1.633336067199707, 1.7174545526504517, 1.8371038436889648, 2.073979616165161, 2.1661429405212402, 2.419590711593628, 2.5534427165985107, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.5019583702087402, 2.277388572692871, 2.1778976917266846, 2.106745719909668, 1.984490990638733, 1.9253531694412231, 1.8309473991394043, 1.750088095664978, 1.6946853399276733, 1.6326534748077393, 1.57035231590271, 1.5320098400115967, 1.505863070487976, 1.4805303812026978, 1.4384942054748535, 1.3987550735473633, 1.3596484661102295, 1.318252682685852, 1.2795487642288208, 1.2526289224624634, 1.2285338640213013, 1.1983988285064697, 1.1729599237442017, 1.1499437093734741, 1.1300379037857056, 1.1113225221633911, 1.0946186780929565, 1.0828547477722168, 1.068795084953308, 1.0589455366134644, 1.050750970840454, 1.0457394123077393, 1.0406228303909302, 1.0379878282546997, 1.0361062288284302, 1.0358705520629883]
[None, 2.0321, 10.8135, -0.04807036670552311, 25.566, 32.0957, -0.8981606380252013, None, None, 0.8252942562103271, 0.8173152804374695, 0.8102912306785583, 0.8042666912078857, 0.8008251190185547, 0.7965505719184875, 0.793366551399231, 0.7912951111793518, 0.7905396223068237, 0.7902875542640686, 0.7905396819114685, 0.7912951111793518, 0.7933666110038757, 0.7965506315231323, 0.8008251190185547, 0.8042666912078857, 0.8102912306785583, 0.8173152804374695, 0.8252942562103271, 0.8373332023620605, 0.8473438620567322, 0.861893355846405, 0.8818172812461853, 0.9034141302108765, 0.9311513304710388, 0.9724915623664856, 0.9969586730003357, 1.0342644453048706, 1.0742517709732056, 1.1132209300994873, 1.16176176071167, 1.2351924180984497, 1.2868094444274902, 1.3464136123657227, 1.4370863437652588, 1.5233110189437866, 1.6305011510849, 1.7146272659301758, 1.836145281791687, 2.003899574279785, 2.158095121383667, 2.4186065196990967, 2.5554134845733643, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.5000014305114746, 2.2706351280212402, 2.1769115924835205, 2.1057546138763428, 1.9873645305633545, 1.8934026956558228, 1.8328282833099365, 1.750088095664978, 1.6784201860427856, 1.6326534748077393, 1.57035231590271, 1.5320098400115967, 1.505863070487976, 1.4849740266799927, 1.4376107454299927, 1.3978689908981323, 1.3595317602157593, 1.3191132545471191, 1.280401587486267, 1.2559658288955688, 1.2327651977539062, 1.1975756883621216, 1.1681185960769653, 1.1491159200668335, 1.129223346710205, 1.1105057001113892, 1.0937998294830322, 1.0820341110229492, 1.068795084953308, 1.0589455366134644, 1.050750970840454, 1.0457394123077393, 1.0406228303909302, 1.0379878282546997, 1.0361062288284302, 1.0358705520629883]
